@relation 'FEI-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DE:\\Documents\\Information Technology\\Data Mining\\Face Recognition\\Database\\FEI Face-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {male,female}

@data
30,22,28,9,12,28,14,14,17,20,19,15,14,13,13,15,11,17,15,14,15,26,16,16,17,16,18,34,15,15,14,15,12,female
30,24,28,11,13,28,12,14,17,21,19,14,11,11,13,15,12,17,14,13,16,26,16,16,17,16,18,34,14,15,14,15,12,female
31,17,28,9,14,28,17,13,16,19,18,16,14,16,14,16,10,16,16,15,15,26,15,16,17,16,18,34,16,15,14,16,12,female
31,18,28,9,14,28,17,13,16,19,18,16,14,16,14,16,10,16,16,15,15,26,15,16,17,16,18,34,16,15,14,16,12,female
14,21,27,12,14,26,15,14,15,18,17,16,14,14,14,16,11,18,16,15,15,29,15,16,17,16,18,33,16,16,14,16,13,female
4,17,20,15,15,20,16,15,16,17,16,16,14,15,15,16,14,16,15,15,16,37,16,19,16,15,19,28,16,15,16,16,14,female
32,24,28,11,12,27,12,16,15,20,17,15,13,12,15,17,11,21,15,15,16,25,16,15,18,16,20,35,15,15,14,16,11,female
31,24,28,10,12,27,12,15,15,20,17,15,13,12,16,17,11,21,16,15,16,25,16,15,18,16,20,35,15,15,14,16,11,female
32,22,28,11,13,27,13,14,16,20,16,15,13,13,16,16,11,19,16,15,17,26,16,15,18,16,20,35,15,15,14,16,11,female
32,21,28,11,12,27,14,15,16,20,16,15,13,13,16,16,10,19,16,15,17,26,16,15,18,16,20,35,15,15,14,16,11,female
32,21,28,11,13,27,14,14,16,20,16,15,13,13,17,16,10,18,16,15,17,26,16,15,18,16,20,35,15,15,14,16,11,female
31,22,28,11,13,27,14,14,16,20,16,15,12,13,15,15,11,18,15,15,17,26,16,15,18,16,20,35,15,15,14,15,11,female
31,21,28,12,13,27,15,14,17,20,16,15,12,14,15,14,10,16,15,15,17,26,15,15,18,16,20,35,15,15,14,15,11,female
32,21,28,12,13,27,14,14,17,20,16,15,12,13,15,14,10,16,15,14,17,25,16,15,18,16,20,34,15,15,14,15,11,female
31,21,28,12,13,28,15,14,18,20,17,15,11,13,15,14,10,15,15,14,17,25,16,15,18,16,20,34,15,15,14,15,11,female
33,19,28,12,15,28,15,13,16,20,17,16,11,14,14,14,10,13,15,14,17,25,16,15,18,16,20,35,15,15,14,15,11,female
32,22,28,12,12,27,14,14,16,20,16,15,12,14,15,15,10,18,15,15,17,26,16,16,18,16,20,34,15,15,14,16,11,female
32,22,28,12,12,27,13,14,16,20,16,15,12,13,15,15,10,18,15,15,17,26,16,15,18,16,20,34,15,15,14,16,11,female
13,22,26,14,13,25,14,15,15,19,16,15,14,13,15,15,12,17,15,15,16,28,16,15,17,16,18,33,15,15,14,16,13,female
4,17,19,15,15,19,15,16,15,17,16,15,14,15,15,15,14,16,15,15,16,39,18,19,16,15,20,28,15,14,16,16,13,female
33,18,23,13,14,28,15,18,16,21,16,14,14,15,12,16,11,16,14,15,19,30,15,15,19,16,20,30,17,18,11,15,10,male
32,19,23,13,14,28,14,17,16,20,16,15,14,15,12,16,12,16,15,15,19,30,15,15,19,16,20,30,16,18,11,15,10,male
32,19,23,13,13,27,14,17,16,20,16,15,14,16,12,16,12,17,15,15,18,30,16,15,18,15,20,31,16,18,11,16,10,male
32,19,23,13,13,27,14,16,16,20,16,15,14,16,12,16,12,16,15,15,18,30,16,15,18,16,20,30,16,18,11,16,10,male
32,19,23,13,13,27,15,16,16,21,15,15,14,17,12,16,12,16,15,16,18,30,16,15,19,16,20,31,16,18,11,15,10,male
33,18,23,14,13,27,15,16,17,21,16,16,14,18,12,16,13,16,14,16,18,30,16,15,18,16,20,30,16,17,11,16,10,male
32,19,23,13,12,27,15,16,17,21,16,16,14,18,13,15,12,15,14,16,18,30,16,15,18,16,20,30,16,17,12,15,10,male
32,19,23,13,13,27,15,17,17,21,16,16,14,18,13,15,12,15,14,16,18,30,16,15,18,16,20,30,16,18,11,15,10,male
32,20,22,13,13,27,13,17,17,21,16,16,14,17,13,15,12,16,14,16,18,30,16,15,18,16,20,30,15,17,11,16,10,male
32,22,22,14,13,28,11,18,16,22,17,16,13,15,12,15,11,16,13,15,19,30,17,16,19,16,20,30,14,17,11,16,11,male
32,19,23,13,13,27,15,16,16,21,16,16,14,17,12,16,12,16,14,16,18,29,16,15,18,16,20,31,16,18,11,15,10,male
33,18,23,13,13,27,15,16,16,20,15,16,14,17,12,16,12,16,15,16,18,30,16,15,18,16,20,31,16,18,11,15,10,male
16,21,21,14,13,25,15,17,15,20,15,15,15,16,13,16,13,17,14,16,17,29,15,16,17,15,19,32,16,17,13,16,12,male
3,16,17,16,15,18,15,16,16,16,16,15,15,16,15,15,15,16,15,16,16,31,16,16,16,16,16,31,16,16,15,16,15,male
34,21,22,15,13,28,13,20,15,20,18,14,12,14,13,16,12,21,14,15,17,25,16,19,15,14,21,36,15,12,16,17,9,male
32,23,22,13,13,27,11,19,15,20,18,14,13,13,14,16,13,21,15,14,17,26,16,18,16,14,21,36,15,13,16,17,9,male
33,23,22,13,13,27,10,19,15,20,18,14,14,13,14,16,13,20,15,14,17,26,17,18,16,15,21,36,15,13,16,17,9,male
32,23,23,12,13,27,10,19,15,20,18,15,14,13,14,16,13,19,15,14,17,26,17,18,16,15,21,36,14,13,16,17,9,male
32,23,23,12,13,26,10,18,16,20,18,15,14,13,14,16,12,19,15,14,17,26,17,18,16,15,20,36,14,13,16,17,10,male
32,23,24,12,14,26,10,18,16,21,18,15,14,14,14,16,12,17,14,14,16,26,16,18,16,15,20,35,14,13,16,16,9,male
32,21,23,12,14,27,11,18,16,21,18,16,14,14,14,16,11,16,14,15,17,26,16,18,16,15,21,35,15,13,16,16,9,male
32,22,23,12,14,27,11,18,16,21,18,16,13,14,14,16,11,16,14,15,17,26,16,18,16,15,21,36,14,13,16,16,9,male
33,23,23,13,15,27,11,18,16,22,18,15,12,14,15,15,11,15,13,14,17,25,17,18,16,15,21,36,14,13,15,16,10,male
32,20,23,15,16,28,12,19,16,22,18,16,11,15,14,15,11,14,13,14,17,25,16,19,16,16,21,36,15,12,15,15,9,male
32,18,24,12,14,27,14,17,16,20,18,16,14,17,13,16,11,15,15,15,16,26,15,18,16,16,21,35,16,13,16,15,9,male
32,18,23,12,14,27,15,17,16,20,17,16,14,17,13,16,11,16,15,15,16,26,15,18,16,16,21,35,16,13,16,16,9,male
23,23,22,12,14,25,13,19,15,19,17,15,15,14,14,17,11,18,15,15,16,27,16,17,15,15,20,35,15,13,16,16,10,male
8,19,21,13,15,24,14,17,15,18,16,15,14,14,14,16,13,17,15,15,16,30,16,16,16,15,17,33,15,15,16,16,13,male
32,19,19,17,13,29,14,19,15,24,18,15,12,16,14,16,14,18,11,17,19,32,14,10,23,17,16,31,17,18,11,15,13,male
31,19,19,16,13,29,13,18,15,24,18,15,13,16,14,16,14,18,11,16,18,32,15,10,22,16,16,31,16,18,11,15,13,male
32,22,20,15,14,28,10,18,14,24,18,14,14,15,14,16,14,18,12,15,18,32,15,10,22,16,17,31,16,18,11,16,13,male
32,21,20,15,14,28,11,17,15,24,18,14,14,15,14,16,14,18,12,15,18,32,15,10,22,16,17,31,16,18,11,16,13,male
31,21,21,14,14,28,11,17,15,23,17,15,15,15,14,16,14,18,12,15,18,32,15,10,22,16,17,31,15,18,11,16,12,male
32,21,21,15,14,28,12,17,16,24,17,15,14,16,14,15,13,16,11,15,17,32,16,11,22,16,17,31,15,18,12,16,12,male
32,20,21,15,13,28,13,18,17,23,17,16,14,16,13,15,13,15,11,15,18,32,16,11,22,16,17,31,15,18,12,16,12,male
32,20,20,15,13,28,13,18,17,24,17,15,13,16,13,15,13,14,11,14,18,32,16,11,22,16,17,31,15,18,11,16,13,male
31,21,20,16,14,28,13,18,18,24,17,15,12,15,13,15,12,14,10,14,18,32,16,11,22,16,17,31,15,17,12,16,13,male
31,22,20,17,14,28,12,18,17,24,17,14,11,14,14,14,13,14,11,13,19,32,16,11,22,16,16,31,15,17,11,16,13,male
32,19,22,15,13,28,15,16,17,24,17,15,13,17,13,16,14,15,11,15,17,32,15,11,22,17,18,31,16,17,12,15,12,male
31,21,21,15,14,27,11,16,16,23,17,15,13,16,14,16,14,17,11,15,17,31,15,11,21,16,17,31,15,17,12,16,12,male
24,21,20,16,13,26,13,17,15,23,16,15,14,16,14,16,14,17,11,16,17,31,15,13,19,16,17,32,16,17,13,16,13,male
7,17,20,16,15,24,15,16,16,20,16,15,14,16,14,15,14,16,14,16,17,31,15,15,17,16,16,32,16,16,15,15,15,male
33,17,25,11,15,28,15,15,15,23,15,16,15,16,13,17,10,17,13,15,19,27,15,15,18,15,19,33,16,16,14,16,12,female
31,18,25,11,15,28,14,14,15,22,16,16,15,15,13,17,10,17,13,15,19,27,15,15,18,15,19,33,16,16,14,16,12,female
31,18,25,10,15,27,14,14,15,22,15,16,15,15,13,17,11,17,13,15,18,27,16,15,18,15,19,33,16,16,14,16,12,female
31,17,25,11,15,27,15,14,15,22,15,16,15,16,13,17,11,17,13,15,19,27,15,15,18,15,19,33,16,15,14,16,12,female
31,18,25,10,15,27,14,14,15,22,15,16,15,15,13,17,11,17,13,15,18,27,16,15,18,15,19,33,16,16,14,16,12,female
31,17,25,11,15,26,16,13,15,22,14,16,15,16,13,16,11,16,13,15,18,27,16,15,18,15,19,33,16,15,14,16,12,female
31,18,25,10,15,26,14,14,15,23,15,16,15,16,13,16,11,16,12,15,18,27,16,16,18,16,19,33,15,16,14,16,12,female
32,17,25,10,15,27,16,14,15,23,15,16,15,16,13,15,11,15,12,15,18,27,16,16,18,16,19,33,16,15,14,16,12,female
31,16,25,10,15,27,17,14,15,23,15,17,15,17,13,15,11,15,13,15,18,27,16,16,18,16,19,33,16,16,14,16,12,female
32,18,25,12,16,27,15,14,15,24,15,16,14,15,13,15,11,15,11,14,19,27,16,16,18,16,19,33,15,15,13,16,12,female
31,17,25,11,16,26,15,13,15,22,14,16,15,16,13,16,11,16,13,15,18,27,16,16,18,16,19,33,16,15,14,16,12,female
32,18,26,11,16,26,14,13,15,22,14,16,14,16,13,16,11,16,13,15,18,27,16,16,18,16,19,33,16,15,14,16,12,female
29,20,25,11,14,26,14,14,15,23,14,16,15,15,14,17,11,17,12,15,18,28,15,16,17,16,19,33,16,16,14,16,12,female
11,18,24,13,15,24,14,14,15,20,15,15,14,15,14,16,13,17,14,15,17,31,16,16,16,15,17,33,16,16,14,16,14,female
33,21,24,12,13,27,12,16,16,24,14,14,15,15,12,16,12,19,12,16,21,28,16,16,18,15,18,33,16,15,14,16,12,male
32,20,24,11,13,27,13,16,16,23,14,14,15,15,11,16,12,18,13,16,20,27,16,16,17,15,18,33,15,15,14,16,12,male
33,21,24,12,14,27,11,15,15,22,14,14,15,15,12,17,12,18,13,16,19,27,16,16,17,15,18,33,15,15,14,16,12,male
32,21,24,12,14,27,11,15,15,22,13,14,15,15,12,17,12,18,13,16,19,28,16,16,17,15,18,33,15,15,14,16,12,male
33,21,24,12,14,27,12,15,16,22,13,14,15,15,12,17,12,18,13,16,19,27,16,16,17,15,19,33,15,15,14,16,12,male
33,21,24,12,14,26,11,15,16,22,14,15,15,15,12,17,13,17,13,16,19,27,16,16,17,15,18,33,15,15,14,16,12,male
32,19,24,11,14,27,14,15,16,22,13,16,16,16,12,16,12,16,13,16,19,27,16,16,17,16,19,33,16,15,14,16,12,male
32,21,24,11,15,27,11,15,15,22,14,16,16,15,13,16,12,17,13,15,19,27,16,16,17,16,19,33,15,15,14,16,12,male
32,20,24,11,13,27,14,15,17,22,14,15,16,17,12,15,12,16,13,16,19,27,16,16,17,16,19,33,15,15,14,16,12,male
33,21,23,12,14,27,12,16,17,23,15,16,15,16,13,15,12,15,11,16,20,27,16,16,18,16,18,33,15,15,14,16,12,male
33,20,24,12,13,26,12,15,16,21,14,15,15,16,11,16,12,17,13,16,19,27,16,16,17,16,19,33,15,15,14,16,12,male
31,20,24,12,13,26,13,15,16,21,13,15,15,16,11,16,12,17,13,16,19,27,16,16,17,16,18,33,15,15,14,16,11,male
23,22,23,13,13,25,12,16,15,22,14,14,16,15,13,16,13,17,13,16,18,29,15,16,17,16,18,33,15,15,14,16,12,male
7,18,20,15,15,22,14,16,16,18,15,15,15,15,13,16,14,16,14,16,17,30,16,16,16,16,16,32,16,16,15,16,15,male
33,16,12,20,14,28,17,21,15,17,18,15,12,17,9,16,15,16,15,15,16,26,15,16,17,15,19,33,17,15,14,16,12,male
33,17,13,19,15,28,16,19,15,16,18,15,13,16,9,16,15,16,15,15,16,27,15,16,17,15,19,34,16,15,14,16,11,male
32,17,14,18,14,27,15,19,15,16,18,15,13,16,8,16,15,16,16,15,15,27,15,16,17,15,19,33,16,16,14,16,11,male
32,18,14,18,15,27,14,19,15,16,18,15,14,16,8,16,16,16,16,15,15,27,15,16,17,15,19,33,16,16,14,16,11,male
32,18,14,17,14,27,15,19,16,16,18,16,14,17,8,16,15,16,17,15,15,27,15,16,17,15,19,33,16,16,14,16,11,male
32,17,14,17,14,27,16,19,16,16,18,16,14,18,9,15,16,15,16,16,15,27,16,16,17,16,19,33,16,16,14,16,11,male
32,17,14,17,14,27,17,19,16,16,18,16,14,18,9,15,15,15,16,16,16,27,16,16,17,16,19,33,16,16,14,16,11,male
33,18,14,17,14,27,15,20,16,16,18,16,14,17,9,15,15,15,16,16,16,26,16,16,17,16,19,33,15,15,14,15,11,male
33,21,14,18,15,27,10,20,16,17,18,16,13,16,10,16,14,14,15,15,16,26,17,16,17,16,19,34,14,15,14,16,11,male
32,20,13,20,14,28,12,20,16,17,18,16,12,16,10,16,15,14,15,15,16,26,17,16,17,16,18,34,14,15,13,16,12,male
32,19,14,17,14,27,13,19,16,16,17,16,14,17,9,17,15,15,16,15,15,27,16,16,17,15,19,33,15,16,14,16,11,male
32,19,15,17,14,27,12,18,16,17,17,15,14,17,9,17,15,15,15,15,15,27,16,16,17,15,19,33,15,15,14,16,11,male
28,20,14,17,14,26,13,18,15,17,17,15,15,16,9,17,16,15,15,16,16,28,15,16,17,16,19,34,15,15,14,16,12,male
7,18,16,16,15,24,14,17,15,17,16,15,14,16,12,16,15,16,15,15,16,30,16,16,16,15,16,32,16,16,15,16,15,male
33,20,14,19,16,27,10,19,15,17,18,14,12,14,12,18,15,18,14,14,16,27,15,16,17,15,18,34,16,15,14,16,12,male
33,21,15,18,16,26,9,18,15,18,18,14,13,14,12,17,16,17,15,14,16,27,16,17,17,15,19,33,15,15,14,16,11,male
33,20,16,18,15,26,10,17,15,18,18,14,13,15,12,17,16,17,14,15,16,27,16,16,17,15,19,33,15,15,14,16,11,male
32,21,16,17,15,25,10,17,15,17,17,15,14,15,12,17,15,17,14,15,16,27,16,16,17,15,19,34,15,15,14,16,11,male
32,20,16,17,15,25,11,18,15,17,17,15,14,16,11,17,15,17,15,15,16,27,16,16,17,15,18,34,15,15,14,16,11,male
32,19,16,17,14,25,13,17,16,18,18,15,14,17,11,16,15,15,14,15,17,27,16,16,17,15,19,34,15,15,14,16,11,male
32,18,16,17,14,26,14,18,16,18,18,16,14,17,11,16,15,15,14,15,17,27,16,17,17,15,19,34,15,15,14,16,11,male
33,18,16,18,14,26,14,17,16,19,18,16,14,17,11,15,15,14,13,15,17,27,16,17,17,16,19,34,15,15,14,16,11,male
32,18,16,18,14,26,14,18,17,19,18,16,13,17,11,15,15,14,13,15,17,27,16,17,17,15,18,34,15,14,14,16,12,male
33,20,15,19,14,27,12,19,16,19,18,16,11,16,11,15,14,14,12,15,16,27,17,17,17,15,18,33,14,14,14,16,12,male
33,19,16,17,14,25,13,17,15,17,17,15,14,17,11,16,15,16,15,15,16,27,16,16,17,15,19,34,15,15,14,16,11,male
32,19,16,17,14,26,13,17,16,17,17,15,14,16,11,16,15,16,15,15,17,27,16,16,17,15,19,33,15,15,14,16,11,male
28,21,15,18,14,24,12,18,15,17,17,15,14,16,11,17,15,17,15,15,17,29,15,16,17,16,18,34,15,15,14,16,12,male
7,19,17,17,15,22,12,16,15,17,16,15,14,15,14,16,15,16,15,15,16,30,16,16,16,16,16,32,16,15,15,16,15,male
33,18,16,22,15,27,13,17,14,18,20,16,10,16,11,16,15,18,12,16,16,31,15,17,17,15,18,31,16,14,13,16,11,male
33,21,16,21,15,26,9,17,14,19,19,15,11,16,12,17,16,18,12,15,16,31,16,17,17,15,19,31,15,14,13,16,11,male
34,21,17,20,15,26,9,16,14,19,19,15,11,16,12,18,16,18,12,15,16,31,16,17,17,15,19,31,15,14,14,16,11,male
32,21,17,20,15,26,9,17,14,19,19,15,12,16,12,18,15,17,12,15,16,30,16,17,17,15,18,31,15,14,14,16,11,male
33,20,16,20,14,26,10,17,15,19,19,16,12,17,11,17,15,16,13,15,16,31,16,17,17,15,18,31,15,14,14,16,11,male
33,21,16,20,14,25,10,17,15,19,19,15,12,17,11,17,14,16,12,15,16,30,16,17,17,15,18,31,15,14,14,16,11,male
33,18,16,20,14,26,14,17,16,19,19,16,12,17,11,16,15,15,12,15,16,30,16,17,17,15,19,32,15,15,14,16,11,male
33,19,16,20,14,26,13,18,16,20,19,16,11,16,11,16,15,15,12,15,16,30,16,17,17,15,19,31,15,14,13,16,11,male
33,19,16,21,14,26,14,17,16,20,19,16,11,17,11,15,15,15,12,15,16,30,16,17,17,16,19,31,15,14,14,16,11,male
33,21,16,22,14,26,11,18,15,19,19,16,10,16,12,15,14,15,12,14,16,31,17,17,17,15,18,31,14,14,13,16,12,male
32,18,16,20,14,26,14,17,16,18,19,16,12,17,10,16,15,16,13,15,16,30,16,17,17,15,19,32,16,15,14,16,11,male
32,18,16,20,14,26,14,16,16,18,18,16,12,17,10,16,16,16,13,15,16,31,16,16,17,16,18,32,16,15,14,16,11,male
27,20,16,20,14,25,14,17,15,18,18,16,12,16,11,16,15,16,13,16,16,29,15,16,17,16,18,33,16,15,14,16,13,male
7,16,17,18,15,22,15,15,16,17,16,16,13,16,13,16,15,16,15,16,16,31,16,16,16,16,16,32,16,15,15,16,15,male
33,24,25,17,11,29,7,15,14,19,19,16,12,18,14,16,10,20,13,15,17,29,16,16,17,15,18,33,16,15,14,16,13,female
31,24,25,16,11,28,7,15,14,19,19,16,12,17,16,16,10,20,13,15,17,28,16,16,17,15,18,34,16,15,14,16,12,female
32,24,25,16,11,28,9,15,14,19,19,16,13,16,19,15,9,20,14,16,17,28,16,16,17,15,19,34,15,15,14,16,12,female
32,19,26,15,13,28,12,14,15,19,18,16,13,17,18,16,8,18,14,16,16,27,16,16,17,15,19,34,16,15,14,16,11,female
32,20,26,15,13,28,13,14,15,18,18,15,13,16,19,16,8,17,15,16,16,27,16,16,17,15,19,34,15,15,14,16,11,female
32,19,26,14,14,28,14,13,16,19,17,15,13,16,18,15,8,16,14,15,16,27,16,16,17,15,19,34,15,15,14,16,11,female
33,16,26,15,14,28,17,12,17,19,17,16,14,17,17,15,9,14,14,15,16,27,16,16,17,16,19,34,16,15,14,15,11,female
32,17,25,14,14,28,17,12,17,19,17,16,14,17,17,15,9,14,15,15,16,27,16,16,17,16,19,34,16,15,14,15,11,female
31,17,25,15,15,28,18,12,17,20,18,15,14,16,16,13,9,12,13,15,16,28,16,16,17,16,19,34,15,15,14,15,12,female
32,15,26,16,16,29,19,11,18,20,19,15,12,14,13,13,11,11,12,15,16,29,16,16,17,16,18,33,15,15,14,15,13,female
31,18,26,14,14,28,15,13,16,18,17,15,13,16,18,15,9,16,15,16,16,27,16,16,17,15,19,34,16,15,14,16,11,female
32,19,26,15,14,28,14,12,16,19,17,15,13,16,17,15,9,16,14,16,16,28,16,16,17,15,19,34,15,15,14,16,11,female
29,21,25,15,13,27,14,14,15,18,17,15,13,14,18,14,9,17,15,16,16,30,16,16,17,16,19,33,15,15,14,16,12,female
15,20,25,16,14,26,14,14,15,18,17,15,13,14,17,14,10,17,15,16,16,33,16,17,17,15,18,31,15,15,14,16,12,female
33,23,24,16,12,28,9,13,15,21,19,15,12,16,14,16,12,20,12,16,17,26,16,18,16,15,19,36,15,13,16,16,12,female
31,21,24,16,14,28,10,13,15,20,19,15,13,16,15,16,11,19,12,16,17,26,16,17,16,15,19,36,15,12,16,16,12,female
33,21,24,16,14,28,11,13,15,20,19,15,13,15,15,16,11,19,12,16,17,26,16,17,16,15,19,36,15,12,16,16,12,female
32,21,24,16,14,28,11,13,15,20,19,15,13,15,15,15,11,18,12,16,16,26,16,17,16,15,19,36,15,12,16,16,12,female
33,20,24,16,14,28,12,13,15,19,19,15,13,15,15,15,10,17,13,15,16,26,16,17,17,15,19,36,15,12,15,16,11,female
32,20,24,15,14,28,12,14,16,19,18,15,13,14,15,15,10,17,13,15,17,27,16,17,17,15,19,36,15,12,16,16,12,female
32,20,24,15,15,28,13,13,16,20,19,15,13,14,14,15,11,16,13,15,16,26,16,17,17,15,19,36,15,12,15,16,12,female
32,20,24,15,15,28,13,13,16,20,19,14,13,13,14,14,11,16,12,14,17,26,16,17,17,15,19,36,15,12,16,16,12,female
32,20,24,15,16,28,13,13,16,21,19,14,13,13,13,14,12,15,12,14,17,26,16,17,17,16,19,36,15,13,15,16,12,female
32,21,25,16,16,28,11,12,16,21,18,14,12,13,13,15,13,16,12,14,17,26,16,18,17,16,19,36,14,13,15,16,12,female
32,19,24,16,14,28,13,14,16,19,18,15,13,15,14,15,10,17,13,15,17,27,16,18,17,16,19,36,15,12,16,16,12,female
32,19,24,16,14,28,14,14,16,19,18,15,12,15,14,15,10,16,13,15,17,27,16,17,17,15,19,36,15,12,16,16,11,female
31,20,24,15,14,27,14,14,15,19,18,16,13,15,15,15,10,17,13,15,17,29,15,17,16,16,18,34,15,13,15,16,12,female
15,17,24,16,15,26,15,14,16,19,17,16,13,15,15,15,10,16,14,15,17,32,16,17,16,15,18,32,16,14,15,16,13,female
32,24,26,15,13,28,7,13,14,19,18,15,14,13,15,16,11,21,13,15,17,30,15,15,18,16,19,31,16,17,13,15,11,female
34,24,26,15,13,28,8,12,14,18,18,15,14,13,16,15,12,20,14,15,17,30,15,15,18,16,20,31,16,17,13,15,10,female
30,24,26,15,13,28,8,12,14,18,18,15,14,13,16,14,13,19,15,15,17,30,16,15,18,16,19,32,16,17,13,15,11,female
30,17,26,15,16,28,15,13,15,18,18,15,13,14,16,17,9,17,15,15,17,29,15,15,18,16,20,32,16,17,13,15,10,female
31,18,26,15,15,28,14,12,15,18,18,15,13,14,16,16,9,17,15,15,17,29,15,15,18,16,20,32,16,17,13,15,10,female
33,14,26,15,17,28,18,12,15,19,18,16,13,15,16,17,10,14,15,16,17,29,15,15,18,16,20,32,17,17,13,15,10,female
35,12,26,15,17,28,21,11,16,19,18,16,13,16,15,16,10,12,14,16,17,29,15,15,18,16,19,32,16,17,13,15,11,female
29,14,26,15,17,28,20,12,16,19,18,16,13,15,15,16,10,13,14,16,17,29,15,15,18,16,19,32,16,17,13,15,11,female
32,16,26,15,17,29,18,12,16,20,18,16,12,13,14,13,10,14,13,15,17,29,16,15,18,16,19,32,16,17,13,15,11,female
30,16,26,16,16,30,19,11,17,21,18,15,11,14,12,14,11,13,12,15,17,30,15,15,17,16,18,31,16,17,13,14,13,female
33,17,26,15,15,28,16,11,16,19,17,16,13,15,16,15,10,16,14,15,17,28,15,15,18,16,20,32,16,17,13,15,10,female
33,17,26,15,15,28,17,11,16,19,17,15,13,15,16,15,10,16,14,15,17,28,15,15,18,16,20,33,16,16,13,15,10,female
27,19,26,15,14,28,16,12,15,19,17,15,13,14,15,15,10,16,14,15,17,29,15,15,17,16,19,33,16,16,13,15,12,female
14,18,24,15,15,26,15,13,16,19,16,15,13,14,15,15,11,16,14,15,17,32,15,15,17,16,18,33,16,16,14,15,13,female
32,24,27,13,12,27,11,17,14,20,18,15,12,13,18,14,10,21,14,16,17,26,17,17,17,15,20,35,15,14,14,16,11,female
32,23,27,14,12,26,13,16,15,20,18,15,13,12,19,13,9,20,14,16,17,25,17,17,17,15,20,35,15,14,14,16,11,female
31,23,27,14,13,26,14,17,15,19,18,15,13,12,20,13,9,18,15,15,17,25,17,17,17,15,20,35,15,14,14,16,11,female
32,22,27,14,13,26,14,16,15,19,18,15,13,12,20,13,9,18,15,15,17,25,17,17,17,15,20,35,15,14,14,16,11,female
32,21,27,14,13,27,15,16,16,19,17,15,12,13,19,13,9,17,16,15,17,25,16,17,17,15,20,35,15,14,14,16,11,female
31,21,27,14,13,26,16,16,16,19,17,15,11,13,18,12,9,17,16,15,16,26,16,17,17,15,20,35,15,14,14,16,11,female
31,21,27,14,14,27,16,16,17,20,17,14,11,12,17,12,9,15,15,15,16,25,16,17,17,15,20,35,15,14,14,16,11,female
33,20,27,14,14,28,16,16,18,20,17,14,10,12,16,12,9,14,15,15,16,25,16,17,17,15,20,35,15,14,14,16,11,female
31,20,27,14,15,28,15,16,18,19,18,13,10,12,16,13,10,13,16,15,16,25,16,17,17,16,20,35,15,14,14,16,11,female
31,22,27,15,15,29,13,15,18,19,18,13,8,11,15,14,11,13,16,15,16,25,17,16,17,15,19,35,14,15,14,16,12,female
32,17,27,14,15,27,16,16,16,18,17,15,12,17,20,15,8,15,16,16,16,25,15,17,17,16,20,35,16,14,14,16,10,female
32,16,27,14,15,27,17,16,16,18,17,15,11,17,20,16,8,15,16,17,16,25,15,17,17,16,20,35,16,14,14,16,10,female
21,18,27,14,15,26,16,17,16,18,17,15,12,16,19,16,9,15,15,16,16,28,15,17,17,16,19,34,16,15,14,16,12,female
10,16,25,15,15,25,16,16,16,18,16,15,12,16,18,16,10,15,15,16,16,30,15,16,16,16,17,34,16,15,15,16,13,female
34,18,23,17,15,27,13,17,13,16,19,16,11,15,16,17,9,20,16,15,16,27,15,14,19,16,20,34,16,16,13,16,10,female
33,17,23,17,15,27,15,16,14,16,18,17,11,15,16,16,10,19,16,15,16,27,15,14,19,16,20,34,16,16,13,16,11,female
33,17,23,17,15,27,16,16,14,16,18,17,11,15,15,16,10,19,16,15,16,27,15,14,19,16,20,34,16,16,13,15,11,female
33,16,23,17,16,27,17,15,14,16,17,17,11,16,15,16,10,17,17,15,16,27,15,14,18,16,20,34,16,16,13,15,10,female
